retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
brilliant earth,lab,round,Excellent,Excellent,None,3475.0,2044.1176470588236,14.0,18.0,very good,I,VS1,1.7,IGI,1307.75,769.26
brilliant earth,lab,round,Excellent,Excellent,None,2035.0,1816.9642857142856,18.0,18.0,super ideal,F,SI1,1.12,IGI,765.83,683.78
brilliant earth,lab,round,Excellent,Excellent,None,2080.0,1890.9090909090908,18.0,18.0,ideal,G,VS2,1.1,IGI,782.77,711.61
brilliant earth,lab,round,Excellent,Excellent,None,1522.0,2174.285714285714,18.0,18.0,ideal,D,VVS2,0.7,IGI,572.77,818.25
brilliant earth,lab,round,Excellent,Excellent,None,2575.0,2524.5098039215686,18.0,18.0,super ideal,E,VS1,1.02,IGI,969.05,950.05
brilliant earth,lab,pear,Excellent,Excellent,None,1460.0,1871.7948717948718,15.0,15.0,super ideal,D,VS1,0.78,IGI,549.44,704.41
brilliant earth,lab,oval,Excellent,Excellent,None,3210.0,3000.0,15.0,15.0,very good,E,VVS1,1.07,IGI,1208.02,1128.99
brilliant earth,lab,princess,Excellent,Excellent,None,9600.0,4247.787610619469,15.0,15.0,super ideal,F,VVS2,2.26,IGI,3612.76,1598.57
brilliant earth,lab,round,Excellent,Excellent,None,1140.0,1583.3333333333335,18.0,18.0,super ideal,E,SI1,0.72,IGI,429.02,595.86
brilliant earth,lab,round,Excellent,Excellent,None,8250.0,2731.7880794701987,18.0,18.0,ideal,J,VS1,3.02,IGI,3104.72,1028.05
brilliant earth,lab,round,Excellent,Excellent,None,810.0,1173.913043478261,18.0,18.0,ideal,G,SI1,0.69,IGI,304.83,441.78
brilliant earth,lab,round,Excellent,Excellent,None,3450.0,3108.108108108108,18.0,18.0,super ideal,D,VVS2,1.11,IGI,1298.34,1169.67
brilliant earth,lab,round,Excellent,Excellent,None,4940.0,2993.939393939394,18.0,18.0,ideal,F,VS1,1.65,IGI,1859.07,1126.71
brilliant earth,lab,round,Excellent,Excellent,None,6800.0,4000.0,18.0,18.0,super ideal,D,VS2,1.7,IGI,2559.04,1505.32
brilliant earth,lab,emerald,Excellent,Excellent,None,2145.71,2124.4653465346537,14.0,15.0,very good,E,VS2,1.01,IGI,807.49,799.5
brilliant earth,lab,pear,Excellent,Excellent,None,7865.0,3874.3842364532024,15.0,15.0,super ideal,G,VS1,2.03,IGI,2959.83,1458.05
brilliant earth,lab,princess,Excellent,Excellent,None,8500.0,4187.192118226601,15.0,15.0,very good,F,VVS2,2.03,IGI,3198.8,1575.76
brilliant earth,lab,round,Excellent,Excellent,None,1280.0,1729.7297297297298,18.0,18.0,ideal,F,VVS2,0.74,IGI,481.7,650.95
brilliant earth,lab,princess,Excellent,Excellent,None,2450.0,2041.6666666666667,15.0,15.0,super ideal,G,VS1,1.2,IGI,922.01,768.34
brilliant earth,lab,round,Excellent,Excellent,None,3537.78,2342.900662251656,18.0,18.0,super ideal,G,SI1,1.51,IGI,1331.37,881.7
brilliant earth,lab,round,Excellent,Excellent,None,1230.0,1537.5,18.0,18.0,super ideal,D,SI1,0.8,IGI,462.89,578.61
brilliant earth,lab,round,Excellent,Excellent,None,3001.43,2609.939130434783,18.0,18.0,super ideal,F,VVS2,1.15,IGI,1129.53,982.2
brilliant earth,lab,round,Excellent,Excellent,None,1908.57,1631.2564102564104,18.0,18.0,super ideal,I,SI1,1.17,IGI,718.25,613.89
brilliant earth,lab,cushion,Very Good,Good,None,4270.0,2082.9268292682927,14.0,15.0,very good,I,VS2,2.05,IGI,1606.93,783.87
brilliant earth,lab,round,Excellent,Excellent,None,19470.0,6490.0,17.928571428571427,18.0,ideal,E,VS2,3.0,IGI,7327.14,2442.38
brilliant earth,lab,round,Excellent,Excellent,None,3210.0,2450.381679389313,17.928571428571427,18.0,ideal,F,VS1,1.31,IGI,1208.02,922.15
brilliant earth,lab,round,Excellent,Excellent,None,970.0,1732.1428571428569,18.0,18.0,ideal,E,VVS1,0.56,IGI,365.04,651.86
brilliant earth,lab,oval,Excellent,Excellent,None,8080.0,3206.3492063492063,15.0,15.0,very good,G,SI1,2.52,IGI,3040.74,1206.64
brilliant earth,lab,pear,Very Good,Very Good,None,746.67,1493.34,14.5,15.0,very good,D,VS1,0.5,IGI,280.99,561.99
brilliant earth,lab,round,Excellent,Excellent,None,8540.0,4494.736842105263,18.0,18.0,ideal,D,VS1,1.9,IGI,3213.85,1691.5
brilliant earth,lab,oval,Excellent,Excellent,None,2440.0,2301.88679245283,15.0,15.0,very good,F,VVS2,1.06,IGI,918.24,866.27
brilliant earth,lab,oval,Excellent,Excellent,None,3560.0,2282.0512820512818,15.0,15.0,super ideal,H,SI1,1.56,IGI,1339.73,858.8
brilliant earth,lab,round,Excellent,Excellent,None,400.0,1142.857142857143,18.0,18.0,ideal,G,VVS2,0.35,IGI,150.53,430.09
brilliant earth,lab,round,Excellent,Excellent,None,2725.0,2162.6984126984125,18.0,18.0,ideal,G,VS1,1.26,IGI,1025.5,813.89
brilliant earth,lab,round,Excellent,Excellent,None,2877.5,1856.4516129032259,18.0,18.0,super ideal,I,SI1,1.55,IGI,1082.89,698.64
brilliant earth,lab,round,Excellent,Excellent,None,4520.0,2194.1747572815534,18.0,18.0,super ideal,I,VS2,2.06,IGI,1701.01,825.73
brilliant earth,lab,princess,Excellent,Excellent,None,4820.0,2869.0476190476193,15.0,15.0,super ideal,G,VVS2,1.68,IGI,1813.91,1079.71
brilliant earth,lab,round,Excellent,Excellent,None,7160.0,4589.74358974359,18.0,18.0,super ideal,G,VVS1,1.56,IGI,2694.52,1727.26
brilliant earth,lab,round,Excellent,Excellent,None,5420.0,3387.5,18.0,18.0,super ideal,G,VVS1,1.6,IGI,2039.71,1274.82
brilliant earth,lab,round,Excellent,Excellent,None,7373.75,3528.11004784689,18.0,18.0,super ideal,G,VS1,2.09,IGI,2774.96,1327.73
brilliant earth,lab,round,Excellent,Excellent,None,2980.0,2098.5915492957747,18.0,18.0,ideal,H,VS1,1.42,IGI,1121.46,789.76
brilliant earth,lab,round,Excellent,Excellent,None,5520.0,3209.3023255813955,18.0,18.0,ideal,F,VS1,1.72,IGI,2077.34,1207.76
brilliant earth,lab,round,Excellent,Excellent,None,5940.0,2593.886462882096,18.0,18.0,super ideal,H,VS2,2.29,IGI,2235.4,976.16
brilliant earth,lab,round,Excellent,Excellent,None,4920.0,2447.761194029851,18.0,18.0,ideal,E,SI2,2.01,IGI,1851.54,921.16
brilliant earth,lab,emerald,Excellent,Excellent,None,7380.0,3582.5242718446602,15.0,15.0,super ideal,G,VS1,2.06,IGI,2777.31,1348.21
brilliant earth,lab,oval,Excellent,Excellent,None,2610.0,2175.0,14.5,15.0,very good,F,VS1,1.2,IGI,982.22,818.52
brilliant earth,lab,round,Excellent,Excellent,None,3498.75,2046.0526315789475,18.0,18.0,ideal,I,VS1,1.71,IGI,1316.68,769.99
brilliant earth,lab,round,Excellent,Excellent,None,5542.5,3464.0625,18.0,18.0,ideal,F,VVS2,1.6,IGI,2085.81,1303.63
brilliant earth,lab,pear,Excellent,Excellent,None,2210.0,2188.1188118811883,15.0,15.0,super ideal,F,VS1,1.01,IGI,831.69,823.45
brilliant earth,lab,oval,Very Good,Very Good,None,710.0,1290.9090909090908,14.333333333333334,15.0,very good,E,VS1,0.55,IGI,267.19,485.81
brilliant earth,lab,round,Excellent,Excellent,None,2468.0,2039.6694214876034,18.0,18.0,ideal,F,VS2,1.21,IGI,928.78,767.59
brilliant earth,lab,round,Excellent,Good,None,2922.5,1948.3333333333333,16.0,18.0,very good,H,SI1,1.5,IGI,1099.82,733.22
brilliant earth,lab,princess,Excellent,Very Good,None,590.0,1180.0,15.0,15.0,super ideal,G,VVS2,0.5,IGI,222.03,444.07
brilliant earth,lab,round,Excellent,Excellent,None,3121.25,1926.6975308641975,18.0,18.0,ideal,I,VS1,1.62,IGI,1174.62,725.07
brilliant earth,lab,round,Excellent,Excellent,None,3577.5,2338.235294117647,18.0,18.0,super ideal,H,VS2,1.53,IGI,1346.32,879.95
brilliant earth,lab,round,Good,Very Good,None,940.0,1918.3673469387757,15.0,18.0,very good,D,VS2,0.49,IGI,353.75,721.94
brilliant earth,lab,emerald,Excellent,Excellent,None,17440.0,5536.507936507936,15.0,15.0,super ideal,E,VS1,3.15,IGI,6563.19,2083.55
brilliant earth,lab,round,Excellent,Excellent,None,640.0,1207.5471698113206,18.0,18.0,ideal,E,SI1,0.53,IGI,240.85,454.44
brilliant earth,lab,round,Excellent,Excellent,None,6260.0,3068.627450980392,15.0,18.0,very good,H,VS1,2.04,IGI,2355.82,1154.82
brilliant earth,lab,emerald,Excellent,Excellent,None,4780.0,3165.562913907285,15.0,15.0,super ideal,E,VS1,1.51,IGI,1798.86,1191.29
brilliant earth,lab,emerald,Excellent,Very Good,None,1935.0,1935.0,13.833333333333334,15.0,very good,F,VS2,1.0,IGI,728.2,728.2
brilliant earth,lab,cushion,Excellent,Excellent,None,13500.0,4470.198675496688,14.5,15.0,very good,F,VS2,3.02,IGI,5080.45,1682.27
brilliant earth,lab,pear,Excellent,Excellent,None,4350.0,2880.794701986755,15.0,15.0,super ideal,G,VS1,1.51,IGI,1637.03,1084.13
brilliant earth,lab,pear,Excellent,Excellent,None,460.0,978.7234042553192,15.0,15.0,super ideal,F,SI1,0.47,IGI,173.11,368.32
brilliant earth,lab,oval,Excellent,Very Good,None,3070.0,2033.112582781457,15.0,15.0,super ideal,I,VS1,1.51,IGI,1155.33,765.12
brilliant earth,lab,round,Excellent,Excellent,None,1943.75,1943.75,18.0,18.0,super ideal,D,SI1,1.0,IGI,731.49,731.49
brilliant earth,lab,asscher,Excellent,Excellent,None,1723.08,1706.0198019801978,14.5,15.0,very good,E,SI1,1.01,IGI,648.45,642.03
brilliant earth,lab,radiant,Excellent,Excellent,None,1720.0,1702.970297029703,14.0,15.0,very good,E,SI1,1.01,IGI,647.29,640.88
brilliant earth,lab,round,Excellent,Excellent,None,430.0,1162.162162162162,18.0,18.0,super ideal,E,VS1,0.37,IGI,161.82,437.36
brilliant earth,lab,round,Excellent,Excellent,None,736.0,1472.0,15.0,18.0,very good,D,VS2,0.5,IGI,276.98,553.96
brilliant earth,lab,round,Excellent,Excellent,None,606.67,1189.549019607843,18.0,18.0,ideal,H,VS2,0.51,IGI,228.31,447.66
brilliant earth,lab,princess,Excellent,Very Good,None,730.0,1196.72131147541,15.0,15.0,super ideal,G,VS1,0.61,IGI,274.72,450.36
brilliant earth,lab,round,Excellent,Excellent,None,1750.0,1508.6206896551726,18.0,18.0,ideal,F,SI2,1.16,IGI,658.58,567.74
brilliant earth,lab,oval,Excellent,Excellent,None,6500.0,3299.492385786802,15.0,15.0,very good,F,VS1,1.97,IGI,2446.14,1241.7
brilliant earth,lab,round,Excellent,Excellent,None,860.0,1508.7719298245615,18.0,18.0,ideal,G,VVS2,0.57,IGI,323.64,567.8
brilliant earth,lab,pear,Excellent,Very Good,None,630.0,1166.6666666666665,15.0,15.0,super ideal,G,VVS2,0.54,IGI,237.09,439.05
brilliant earth,lab,round,Excellent,Excellent,None,3290.0,2095.541401273885,18.0,18.0,super ideal,I,VS1,1.57,IGI,1238.12,788.61
brilliant earth,lab,princess,Excellent,Excellent,None,5610.0,3379.518072289157,15.0,15.0,super ideal,F,VVS1,1.66,IGI,2111.21,1271.81
brilliant earth,lab,round,Excellent,Excellent,None,3120.0,2012.9032258064515,18.0,18.0,super ideal,I,VS1,1.55,IGI,1174.15,757.52
brilliant earth,lab,round,Excellent,Excellent,None,4490.0,2896.774193548387,18.0,18.0,super ideal,G,VVS2,1.55,IGI,1689.72,1090.14
brilliant earth,lab,round,Excellent,Excellent,None,1800.0,2168.674698795181,18.0,18.0,super ideal,H,VVS2,0.83,IGI,677.39,816.14
brilliant earth,lab,round,Excellent,Excellent,None,3690.0,2975.8064516129034,18.0,18.0,super ideal,D,VVS2,1.24,IGI,1388.66,1119.88
brilliant earth,lab,oval,Excellent,Very Good,None,440.0,1047.6190476190477,15.0,15.0,super ideal,E,VS1,0.42,IGI,165.59,394.25
brilliant earth,lab,pear,Excellent,Excellent,None,2740.0,1790.8496732026144,15.0,15.0,super ideal,I,SI1,1.53,IGI,1031.14,673.95
brilliant earth,lab,oval,Excellent,Excellent,None,5410.0,3145.3488372093025,15.0,15.0,very good,F,VS1,1.72,IGI,2035.94,1183.69
brilliant earth,lab,round,Excellent,Excellent,None,3615.0,2177.7108433734943,18.0,18.0,super ideal,F,SI1,1.66,IGI,1360.43,819.54
brilliant earth,lab,oval,Excellent,Excellent,None,2350.0,2136.363636363636,15.0,15.0,super ideal,E,VS2,1.1,IGI,884.37,803.98
brilliant earth,lab,round,Excellent,Excellent,None,7900.0,3361.702127659574,18.0,18.0,ideal,G,VS2,2.35,IGI,2973.0,1265.11
brilliant earth,lab,round,Excellent,Excellent,None,2250.0,2045.4545454545453,18.0,18.0,super ideal,F,VS2,1.1,IGI,846.74,769.77
brilliant earth,lab,round,Excellent,Excellent,None,13010.0,5782.222222222223,18.0,18.0,super ideal,D,VVS2,2.25,IGI,4896.05,2176.02
brilliant earth,lab,round,Excellent,Excellent,None,18890.0,6275.747508305648,18.0,18.0,ideal,F,VS1,3.01,IGI,7108.87,2361.75
brilliant earth,lab,round,Excellent,Excellent,None,960.0,1315.068493150685,18.0,18.0,ideal,D,SI2,0.73,IGI,361.28,494.9
brilliant earth,lab,round,Excellent,Excellent,None,2580.0,1842.857142857143,18.0,18.0,ideal,I,VVS2,1.4,IGI,970.93,693.52
brilliant earth,lab,round,Excellent,Excellent,None,2676.67,2249.3025210084033,18.0,18.0,super ideal,G,VS1,1.19,IGI,1007.31,846.48
brilliant earth,lab,round,Excellent,Excellent,None,3230.0,2626.0162601626016,18.0,18.0,ideal,F,VVS2,1.23,IGI,1215.54,988.25
brilliant earth,lab,round,Excellent,Excellent,None,2363.33,1688.0928571428572,17.0,18.0,ideal,I,VS2,1.4,IGI,889.39,635.28
brilliant earth,lab,round,Excellent,Excellent,None,5850.0,3461.5384615384614,18.0,18.0,super ideal,F,VVS2,1.69,IGI,2201.53,1302.68
brilliant earth,lab,round,Excellent,Excellent,None,3450.0,2482.0143884892086,18.0,18.0,ideal,G,VVS2,1.39,IGI,1298.34,934.06
brilliant earth,lab,round,Excellent,Excellent,None,2815.0,2148.854961832061,18.0,18.0,super ideal,H,VVS2,1.31,IGI,1059.37,808.68
brilliant earth,lab,pear,Excellent,Excellent,None,710.0,1014.2857142857143,15.0,15.0,very good,I,VS2,0.7,IGI,267.19,381.71
brilliant earth,lab,oval,Very Good,Excellent,None,840.0,1333.3333333333333,14.0,15.0,very good,E,VVS2,0.63,IGI,316.12,501.77
brilliant earth,lab,round,Excellent,Excellent,None,3997.14,2595.5454545454545,18.0,18.0,super ideal,G,VS1,1.54,IGI,1504.24,976.78
brilliant earth,lab,round,Excellent,Excellent,None,5380.0,2663.366336633663,18.0,18.0,super ideal,I,VVS2,2.02,IGI,2024.65,1002.3
brilliant earth,lab,emerald,Excellent,Excellent,None,1680.0,1663.3663366336634,15.0,15.0,super ideal,F,SI1,1.01,IGI,632.23,625.97
brilliant earth,lab,oval,Excellent,Very Good,None,880.0,1629.6296296296296,15.0,15.0,super ideal,D,VVS2,0.54,IGI,331.17,613.28
brilliant earth,lab,round,Very Good,Good,None,640.0,1488.3720930232557,16.0,18.0,very good,D,VVS1,0.43,IGI,240.85,560.12
brilliant earth,lab,cushion,Excellent,Excellent,None,4530.0,2960.78431372549,15.0,15.0,super ideal,G,VS2,1.53,IGI,1704.77,1114.23
brilliant earth,lab,princess,Excellent,Excellent,None,2110.0,2293.478260869565,15.0,15.0,super ideal,D,VS1,0.92,IGI,794.06,863.1
brilliant earth,lab,pear,Very Good,Excellent,None,710.0,1392.1568627450981,15.0,15.0,super ideal,D,VS2,0.51,IGI,267.19,523.91
brilliant earth,lab,round,Excellent,Excellent,None,780.0,1344.8275862068967,16.0,18.0,very good,D,SI1,0.58,IGI,293.54,506.1
brilliant earth,lab,radiant,Excellent,Excellent,None,4400.0,2913.907284768212,14.666666666666666,15.0,very good,E,VS2,1.51,IGI,1655.85,1096.59
brilliant earth,lab,oval,Excellent,Excellent,None,2920.0,2229.007633587786,15.0,15.0,super ideal,G,VS1,1.31,IGI,1098.88,838.84
brilliant earth,lab,pear,Excellent,Excellent,None,1310.0,1284.313725490196,15.0,15.0,super ideal,I,SI1,1.02,IGI,492.99,483.33
brilliant earth,lab,round,Excellent,Excellent,None,2496.67,1997.336,18.0,18.0,ideal,H,VVS2,1.25,IGI,939.57,751.66
brilliant earth,lab,heart,Very Good,Very Good,None,1240.0,1771.4285714285716,14.0,15.0,very good,D,VS2,0.7,IGI,466.65,666.64
brilliant earth,lab,oval,Very Good,Good,None,960.0,1315.068493150685,14.0,15.0,very good,H,VS1,0.73,IGI,361.28,494.9
brilliant earth,lab,round,Excellent,Excellent,None,2995.0,1919.871794871795,18.0,18.0,ideal,I,VS1,1.56,IGI,1127.11,722.5
brilliant earth,lab,pear,Very Good,Excellent,None,630.0,1105.2631578947369,14.0,15.0,very good,F,VS2,0.57,IGI,237.09,415.94
brilliant earth,lab,pear,Excellent,Excellent,None,7450.0,3762.626262626263,15.0,15.0,very good,E,VVS2,1.98,IGI,2803.66,1415.99
brilliant earth,lab,round,Excellent,Excellent,None,3720.0,2447.3684210526317,18.0,18.0,ideal,G,VS2,1.52,IGI,1399.95,921.02
brilliant earth,lab,round,Excellent,Excellent,None,6540.0,3144.230769230769,18.0,18.0,super ideal,F,SI1,2.08,IGI,2461.2,1183.27
brilliant earth,lab,cushion,Excellent,Excellent,None,2610.0,2533.980582524272,14.666666666666666,15.0,very good,E,VVS2,1.03,IGI,982.22,953.61
brilliant earth,lab,round,Excellent,Excellent,None,3985.0,2538.2165605095543,18.0,18.0,super ideal,G,VS2,1.57,IGI,1499.67,955.21
brilliant earth,lab,round,Excellent,Excellent,None,1790.0,1967.032967032967,18.0,18.0,super ideal,F,VS1,0.91,IGI,673.63,740.25
brilliant earth,lab,round,Excellent,Excellent,None,16680.0,5523.17880794702,18.0,18.0,super ideal,F,VS2,3.02,IGI,6277.18,2078.54
brilliant earth,lab,round,Excellent,Excellent,None,2590.0,1890.5109489051094,18.0,18.0,ideal,H,VS2,1.37,IGI,974.69,711.46
brilliant earth,lab,round,Excellent,Excellent,None,2870.0,2333.3333333333335,17.967741935483872,18.0,ideal,E,VS1,1.23,IGI,1080.07,878.1
brilliant earth,lab,round,Excellent,Excellent,None,3869.23,1924.990049751244,18.0,18.0,super ideal,J,SI1,2.01,IGI,1456.11,724.43
brilliant earth,lab,pear,Very Good,Very Good,None,1510.0,1887.5,15.0,15.0,very good,E,VVS1,0.8,IGI,568.26,710.32
brilliant earth,lab,cushion,Excellent,Excellent,None,14500.0,7213.930348258707,14.4,15.0,very good,D,VVS1,2.01,IGI,5456.78,2714.82
brilliant earth,lab,round,Excellent,Excellent,None,810.0,1350.0,18.0,18.0,ideal,E,VS2,0.6,IGI,304.83,508.04
brilliant earth,lab,pear,Excellent,Excellent,None,1906.67,1906.67,14.166666666666666,15.0,very good,G,VS2,1.0,IGI,717.54,717.54
brilliant earth,lab,round,Excellent,Excellent,None,420.0,1166.6666666666667,18.0,18.0,ideal,F,VVS2,0.36,IGI,158.06,439.05
brilliant earth,lab,emerald,Excellent,Excellent,None,680.0,1333.3333333333333,14.0,15.0,very good,E,VVS2,0.51,IGI,255.9,501.77
brilliant earth,lab,round,Excellent,Excellent,None,7710.0,3441.9642857142853,18.0,18.0,ideal,H,VS1,2.24,IGI,2901.5,1295.31
brilliant earth,lab,round,Excellent,Excellent,None,600.0,1111.111111111111,18.0,18.0,super ideal,I,VS1,0.54,IGI,225.8,418.14
brilliant earth,lab,round,Excellent,Excellent,None,7361.25,3556.1594202898555,18.0,18.0,super ideal,G,VS1,2.07,IGI,2770.26,1338.29
brilliant earth,lab,round,Excellent,Excellent,None,3030.0,2006.6225165562914,17.0,18.0,very good,I,VVS2,1.51,IGI,1140.28,755.15
brilliant earth,lab,oval,Excellent,Excellent,None,2510.0,1945.7364341085272,15.0,15.0,super ideal,G,VS2,1.29,IGI,944.59,732.24
brilliant earth,lab,cushion,Excellent,Excellent,None,14340.0,4764.119601328904,14.0,15.0,very good,E,VS2,3.01,IGI,5396.57,1792.88
brilliant earth,lab,oval,Excellent,Excellent,None,6220.0,2488.0,15.0,15.0,super ideal,I,VS1,2.5,IGI,2340.77,936.31
brilliant earth,lab,oval,Excellent,Excellent,None,4850.0,2287.7358490566035,15.0,15.0,super ideal,I,VVS2,2.12,IGI,1825.2,860.94
brilliant earth,lab,round,Excellent,Excellent,None,2050.0,1990.2912621359224,18.0,18.0,ideal,H,VVS2,1.03,IGI,771.48,749.01
brilliant earth,lab,round,Excellent,Excellent,None,7380.0,3354.545454545454,18.0,18.0,super ideal,G,VS2,2.2,IGI,2777.31,1262.41
brilliant earth,lab,emerald,Excellent,Excellent,None,4640.0,2606.741573033708,15.0,15.0,super ideal,H,VVS2,1.78,IGI,1746.17,980.99
brilliant earth,lab,round,Very Good,Excellent,None,2186.67,1822.2250000000001,18.0,18.0,ideal,H,VS2,1.2,IGI,822.91,685.76
brilliant earth,lab,round,Excellent,Excellent,None,12010.0,5176.724137931034,18.0,18.0,ideal,F,VVS2,2.32,IGI,4519.72,1948.15
brilliant earth,lab,round,Excellent,Excellent,None,2315.0,2315.0,15.666666666666666,18.0,very good,D,VS2,1.0,IGI,871.2,871.2
brilliant earth,lab,radiant,Excellent,Excellent,None,19190.0,5922.839506172839,15.0,15.0,super ideal,E,VS1,3.24,IGI,7221.76,2228.94
brilliant earth,lab,round,Excellent,Excellent,None,11090.0,4436.0,15.5,18.0,very good,G,VVS2,2.5,IGI,4173.5,1669.4
brilliant earth,lab,round,Excellent,Excellent,None,1106.67,1784.9516129032259,18.0,18.0,ideal,D,VVS2,0.62,IGI,416.47,671.73
brilliant earth,lab,round,Excellent,Excellent,None,1945.0,2137.362637362637,18.0,18.0,ideal,G,VVS2,0.91,IGI,731.96,804.35
brilliant earth,lab,pear,Very Good,Excellent,None,1260.0,1800.0000000000002,14.333333333333334,15.0,very good,D,VS2,0.7,IGI,474.18,677.39
brilliant earth,lab,round,Excellent,Excellent,None,480.0,1454.5454545454545,18.0,18.0,super ideal,D,VVS1,0.33,IGI,180.64,547.39
brilliant earth,lab,round,Excellent,Excellent,None,2877.5,2615.9090909090905,18.0,18.0,super ideal,F,VVS2,1.1,IGI,1082.89,984.44
brilliant earth,lab,round,Excellent,Excellent,None,6225.0,3021.8446601941746,17.88888888888889,18.0,ideal,G,VS2,2.06,IGI,2342.65,1137.21
brilliant earth,lab,round,Excellent,Excellent,None,4002.5,2650.662251655629,18.0,18.0,super ideal,H,VS1,1.51,IGI,1506.26,997.52
brilliant earth,lab,asscher,Excellent,Excellent,None,2315.0,2269.607843137255,14.0,15.0,very good,E,VS1,1.02,IGI,871.2,854.12
brilliant earth,lab,oval,Excellent,Excellent,None,3260.0,2990.8256880733943,15.0,15.0,super ideal,D,VVS2,1.09,IGI,1226.83,1125.54
brilliant earth,lab,heart,Excellent,Excellent,None,7770.0,3717.703349282297,15.0,15.0,super ideal,G,VVS2,2.09,IGI,2924.08,1399.08
brilliant earth,lab,round,Excellent,Excellent,None,3250.0,2096.774193548387,18.0,18.0,ideal,H,VS2,1.55,IGI,1223.07,789.08
brilliant earth,lab,marquise,Excellent,Excellent,None,2600.0,2047.244094488189,15.0,15.0,super ideal,G,VS1,1.27,IGI,978.46,770.44
brilliant earth,lab,pear,Very Good,Very Good,None,1310.0,1845.0704225352113,14.666666666666666,15.0,very good,D,VS1,0.71,IGI,492.99,694.35
brilliant earth,lab,cushion,Excellent,Excellent,None,17050.0,5535.714285714285,14.6,15.0,very good,E,VS1,3.08,IGI,6416.42,2083.25
brilliant earth,lab,round,Excellent,Excellent,None,7270.0,3495.1923076923076,17.833333333333332,18.0,ideal,H,VVS2,2.08,IGI,2735.92,1315.34
brilliant earth,lab,round,Excellent,Excellent,None,1256.84,1590.9367088607594,18.0,18.0,super ideal,F,VS1,0.79,IGI,472.99,598.72
brilliant earth,lab,round,Excellent,Excellent,None,4410.0,2705.5214723926383,18.0,18.0,ideal,D,SI1,1.63,IGI,1659.61,1018.17
brilliant earth,lab,round,Excellent,Excellent,None,2650.0,1558.8235294117646,18.0,18.0,super ideal,I,SI2,1.7,IGI,997.27,586.63
brilliant earth,lab,princess,Excellent,Excellent,None,16590.0,5530.0,14.0,15.0,very good,F,VVS2,3.0,IGI,6243.31,2081.1
brilliant earth,lab,oval,Excellent,Excellent,None,5430.0,2688.1188118811883,15.0,15.0,super ideal,H,VS2,2.02,IGI,2043.47,1011.62
brilliant earth,lab,oval,Excellent,Excellent,None,4878.57,3252.3799999999997,15.0,15.0,super ideal,E,VS1,1.5,IGI,1835.95,1223.97
brilliant earth,lab,round,Excellent,Excellent,None,990.0,1337.837837837838,18.0,18.0,super ideal,G,VS2,0.74,IGI,372.57,503.47
brilliant earth,lab,pear,Excellent,Excellent,None,8440.0,4199.004975124379,15.0,15.0,super ideal,E,VS2,2.01,IGI,3176.22,1580.21
brilliant earth,lab,round,Excellent,Excellent,None,2730.0,2294.1176470588234,18.0,18.0,super ideal,F,VS2,1.19,IGI,1027.38,863.34
brilliant earth,lab,round,Excellent,Excellent,None,796.0,1560.7843137254902,16.875,18.0,ideal,D,VS1,0.51,IGI,299.56,587.37
brilliant earth,lab,round,Excellent,Excellent,None,2200.0,1641.7910447761194,18.0,18.0,super ideal,J,VVS2,1.34,IGI,827.93,617.85
brilliant earth,lab,radiant,Excellent,Excellent,None,3730.0,2422.077922077922,15.0,15.0,very good,E,SI1,1.54,IGI,1403.71,911.5
brilliant earth,lab,round,Excellent,Excellent,None,3295.0,2840.5172413793107,18.0,18.0,super ideal,E,VVS2,1.16,IGI,1240.01,1068.97
brilliant earth,lab,round,Excellent,Excellent,None,2554.0,2093.44262295082,18.0,18.0,ideal,H,VS1,1.22,IGI,961.15,787.82
brilliant earth,lab,round,Excellent,Excellent,None,4530.0,2696.4285714285716,18.0,18.0,ideal,F,VS2,1.68,IGI,1704.77,1014.75
brilliant earth,lab,pear,Excellent,Very Good,None,496.67,973.8627450980392,15.0,15.0,very good,I,VS2,0.51,IGI,186.91,366.49
brilliant earth,lab,round,Excellent,Excellent,None,4470.0,2629.4117647058824,18.0,18.0,super ideal,H,VVS2,1.7,IGI,1682.19,989.53
brilliant earth,lab,round,Excellent,Excellent,None,2090.0,1899.9999999999998,18.0,18.0,super ideal,G,SI1,1.1,IGI,786.53,715.03
brilliant earth,lab,round,Excellent,Excellent,None,15010.0,5003.333333333333,18.0,18.0,super ideal,G,VS2,3.0,IGI,5648.71,1882.9
brilliant earth,lab,round,Excellent,Excellent,None,4156.25,2734.375,18.0,18.0,super ideal,F,VS2,1.52,IGI,1564.12,1029.03
brilliant earth,lab,oval,Excellent,Excellent,None,2400.0,2162.162162162162,14.5,15.0,very good,E,VS2,1.11,IGI,903.19,813.69
brilliant earth,lab,round,Excellent,Excellent,None,1670.0,1265.151515151515,18.0,18.0,ideal,J,SI2,1.32,IGI,628.47,476.11
brilliant earth,lab,pear,Excellent,Excellent,None,510.0,962.2641509433962,15.0,15.0,super ideal,I,VS2,0.53,IGI,191.93,362.13
brilliant earth,lab,cushion,Excellent,Excellent,None,2170.0,2127.450980392157,14.3,15.0,very good,E,VS2,1.02,IGI,816.64,800.62
brilliant earth,lab,round,Excellent,Excellent,None,2511.67,2283.3363636363633,18.0,18.0,super ideal,D,VS2,1.1,IGI,945.22,859.29
