retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
tilia diamonds,lab,round,Excellent,Excellent,None,365.16,688.98,18.0,18.0,super ideal,D,VVS2,0.53,IGI,365.16,688.98
white lily,lab,round,Excellent,Excellent,None,359.0,677.36,18.0,18.0,super ideal,D,VVS2,0.53,IGI,359.0,677.36
eterna luxe,lab,princess,Excellent,Excellent,None,2397.0,1331.67,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2397.0,1331.67
eternity fine jewelers,lab,princess,Excellent,Excellent,None,2388.0,1326.67,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2388.0,1326.67
jane brear,lab,princess,Very Good,Excellent,None,2407.9,1337.72,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2407.9,1337.72
michelle kennedy,lab,princess,Excellent,Excellent,None,2434.0,1352.22,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2434.0,1352.22
pegasus diamonds,lab,princess,Excellent,Excellent,None,2823.0,1568.33,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2823.0,1568.33
periwinkle stones,lab,princess,Excellent,Excellent,None,2415.0,1341.67,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2415.0,1341.67
sunset gems,lab,princess,Excellent,Excellent,None,2368.0,1315.56,15.0,15.0,super ideal,F,VVS2,1.8,IGI,2368.0,1315.56
vega diamonds,lab,oval,Very Good,Excellent,None,342.63,590.74,15.0,15.0,super ideal,F,VS2,0.58,IGI,342.63,590.74
cirrus gems,lab,round,Excellent,Excellent,None,1970.0,933.65,18.0,18.0,super ideal,H,VVS2,2.11,IGI,1970.0,933.65
clermont diamonds,lab,round,Excellent,Excellent,None,2017.0,955.92,18.0,18.0,super ideal,H,VVS2,2.11,IGI,2017.0,955.92
michelle kennedy,lab,round,Excellent,Excellent,None,2054.0,973.46,18.0,18.0,super ideal,H,VVS2,2.11,IGI,2054.0,973.46
taiga gems,lab,round,Excellent,Excellent,None,2029.0,961.61,18.0,18.0,super ideal,H,VVS2,2.11,IGI,2029.0,961.61
temperley,lab,round,Excellent,Excellent,None,2054.0,973.46,18.0,18.0,super ideal,H,VVS2,2.11,IGI,2054.0,973.46
albert's creations,lab,pear,Excellent,Excellent,None,2300.0,1079.81,15.0,15.0,super ideal,F,VS2,2.13,IGI,2300.0,1079.81
michelle kennedy,lab,pear,Excellent,Excellent,None,2320.34,1089.36,15.0,15.0,super ideal,F,VS2,2.13,IGI,2320.34,1089.36
tamara,lab,pear,Excellent,Excellent,None,2342.0,1099.53,15.0,15.0,super ideal,F,VS2,2.13,IGI,2342.0,1099.53
temperley,lab,pear,Excellent,Excellent,None,2320.34,1089.36,15.0,15.0,super ideal,F,VS2,2.13,IGI,2320.34,1089.36
michelle kennedy,lab,round,Excellent,Excellent,None,1533.0,766.5,18.0,18.0,super ideal,I,VS2,2.0,IGI,1533.0,766.5
ember star,lab,round,Excellent,Excellent,None,1483.0,1123.48,18.0,18.0,ideal,E,VVS1,1.32,IGI,1483.0,1123.48
jane brear,lab,round,Excellent,Excellent,None,1499.0,1135.61,18.0,18.0,ideal,E,VVS1,1.32,IGI,1499.0,1135.61
joan cooper,lab,round,Excellent,Excellent,None,1484.54,1124.65,18.0,18.0,ideal,E,VVS1,1.32,IGI,1484.54,1124.65
marlowe & co,lab,round,Excellent,Excellent,None,1514.39,1147.27,18.0,18.0,ideal,E,VVS1,1.32,IGI,1514.39,1147.27
michelle kennedy,lab,round,Excellent,Excellent,None,1563.14,1184.2,18.0,18.0,ideal,E,VVS1,1.32,IGI,1563.14,1184.2
riviera jewels,lab,round,Excellent,Excellent,None,1483.0,1123.48,18.0,18.0,ideal,E,VVS1,1.32,IGI,1483.0,1123.48
simetría,lab,round,Excellent,Excellent,None,1438.0,1089.39,17.0,18.0,ideal,E,VVS1,1.32,IGI,1438.0,1089.39
starlight crafts,lab,round,Excellent,Excellent,None,1500.0,1136.36,18.0,18.0,ideal,E,VVS1,1.32,IGI,1500.0,1136.36
temperley,lab,round,Excellent,Excellent,None,1494.0,1131.82,18.0,18.0,ideal,E,VVS1,1.32,IGI,1494.0,1131.82
voyage diamonds,lab,round,Excellent,Excellent,None,1609.87,1219.6,18.0,18.0,ideal,E,VVS1,1.32,IGI,1609.87,1219.6
white lily,lab,round,Excellent,Excellent,None,1499.0,1135.61,18.0,18.0,ideal,E,VVS1,1.32,IGI,1499.0,1135.61
diamonds by zoya,lab,emerald,Very Good,Very Good,None,320.0,542.37,15.0,15.0,super ideal,E,VS1,0.59,IGI,320.0,542.37
meadow & co,lab,emerald,Excellent,Excellent,None,341.0,577.97,15.0,15.0,super ideal,E,VS1,0.59,IGI,341.0,577.97
taiga gems,lab,oval,Excellent,Excellent,None,2701.0,1164.22,15.0,15.0,super ideal,F,SI1,2.32,IGI,2701.0,1164.22
white lily,lab,oval,Excellent,Excellent,None,2771.0,1194.4,15.0,15.0,super ideal,F,SI1,2.32,IGI,2771.0,1194.4
albert's creations,lab,round,Excellent,Excellent,None,599.98,652.15,18.0,18.0,ideal,D,SI1,0.92,IGI,599.98,652.15
roma diamonds,lab,round,Excellent,Excellent,None,601.0,653.26,18.0,18.0,ideal,D,SI1,0.92,IGI,601.0,653.26
white lily,lab,round,Excellent,Excellent,None,630.83,685.68,18.0,18.0,ideal,D,SI1,0.92,IGI,630.83,685.68
diamonds by zoya,lab,pear,Very Good,Very Good,None,348.0,490.14,14.0,15.0,very good,E,VS1,0.71,IGI,348.0,490.14
white lily,lab,pear,Excellent,Excellent,None,365.0,514.08,15.0,15.0,very good,E,VS1,0.71,IGI,365.0,514.08
michelle kennedy,lab,round,Excellent,Excellent,None,305.0,1016.67,18.0,18.0,super ideal,G,VVS2,0.3,IGI,305.0,1016.67
cirrus gems,lab,round,Excellent,Excellent,None,1585.74,911.34,18.0,18.0,ideal,H,VVS2,1.74,IGI,1585.74,911.34
jane brear,lab,round,Excellent,Excellent,None,1610.9,925.8,18.0,18.0,ideal,H,VVS2,1.74,IGI,1610.9,925.8
taiga gems,lab,round,Excellent,Excellent,None,1589.02,913.23,18.0,18.0,ideal,H,VVS2,1.74,IGI,1589.02,913.23
temperley,lab,round,Excellent,Excellent,None,1628.82,936.1,18.0,18.0,ideal,H,VVS2,1.74,IGI,1628.82,936.1
white lily,lab,round,Excellent,Excellent,None,1630.0,936.78,18.0,18.0,ideal,H,VVS2,1.74,IGI,1630.0,936.78
cirrus gems,lab,round,Excellent,Excellent,None,1194.86,780.95,18.0,18.0,super ideal,I,VVS2,1.53,IGI,1194.86,780.95
temperley,lab,round,Excellent,Excellent,None,423.0,587.5,18.0,18.0,super ideal,H,VS2,0.72,IGI,423.0,587.5
avignon diamonds,lab,round,Excellent,Excellent,None,332.01,495.54,18.0,18.0,ideal,E,VVS2,0.67,IGI,332.01,495.54
hill & holland,lab,round,Excellent,Excellent,None,316.0,471.64,18.0,18.0,ideal,E,VVS2,0.67,IGI,316.0,471.64
hoseki,lab,round,Excellent,Excellent,None,323.0,482.09,18.0,18.0,ideal,E,VVS2,0.67,IGI,323.0,482.09
jane brear,lab,round,Excellent,Excellent,None,331.0,494.03,18.0,18.0,ideal,E,VVS2,0.67,IGI,331.0,494.03
lotus creation,lab,round,Excellent,Excellent,None,322.36,481.13,18.0,18.0,ideal,E,VVS2,0.67,IGI,322.36,481.13
mei & co,lab,round,Excellent,Excellent,None,321.38,479.67,18.0,18.0,ideal,E,VVS2,0.67,IGI,321.38,479.67
michelle kennedy,lab,round,Excellent,Excellent,None,335.0,500.0,18.0,18.0,ideal,E,VVS2,0.67,IGI,335.0,500.0
nova stars,lab,round,Excellent,Excellent,None,305.46,455.91,18.0,18.0,ideal,E,VVS2,0.67,IGI,305.46,455.91
promenade jewelry,lab,round,Excellent,Excellent,None,314.64,469.61,18.0,18.0,ideal,E,VVS2,0.67,IGI,314.64,469.61
sonata gems,lab,round,Excellent,Excellent,None,328.35,490.07,18.0,18.0,ideal,E,VVS2,0.67,IGI,328.35,490.07
temperley,lab,round,Excellent,Excellent,None,331.0,494.03,18.0,18.0,ideal,E,VVS2,0.67,IGI,331.0,494.03
taiga gems,lab,oval,Excellent,Excellent,None,2619.0,1296.53,15.0,15.0,good,D,VS2,2.02,IGI,2619.0,1296.53
cv diamonds,lab,round,Excellent,Excellent,None,842.0,679.03,18.0,18.0,ideal,E,VS2,1.24,IGI,842.0,679.03
equinox jewels,lab,round,Excellent,Excellent,None,821.0,662.1,18.0,18.0,ideal,E,VS2,1.24,IGI,821.0,662.1
michelle kennedy,lab,round,Excellent,Excellent,None,861.67,694.9,18.0,18.0,ideal,E,VS2,1.24,IGI,861.67,694.9
riviera jewels,lab,round,Excellent,Excellent,None,827.0,666.94,18.0,18.0,ideal,E,VS2,1.24,IGI,827.0,666.94
roma diamonds,lab,round,Excellent,Excellent,None,824.0,664.52,18.0,18.0,ideal,E,VS2,1.24,IGI,824.0,664.52
starlight crafts,lab,round,Excellent,Excellent,None,821.0,662.1,18.0,18.0,ideal,E,VS2,1.24,IGI,821.0,662.1
starlit stones,lab,round,Excellent,Excellent,None,869.0,700.81,18.0,18.0,ideal,E,VS2,1.24,IGI,869.0,700.81
taiga gems,lab,round,Excellent,Excellent,None,813.0,655.65,18.0,18.0,ideal,E,VS2,1.24,IGI,813.0,655.65
tamara,lab,round,Excellent,Excellent,None,839.0,676.61,18.0,18.0,ideal,E,VS2,1.24,IGI,839.0,676.61
temperley,lab,round,Excellent,Excellent,None,829.0,668.55,18.0,18.0,ideal,E,VS2,1.24,IGI,829.0,668.55
thalassa gems,lab,round,Excellent,Excellent,None,820.0,661.29,18.0,18.0,ideal,E,VS2,1.24,IGI,820.0,661.29
white lily,lab,round,Excellent,Excellent,None,820.0,661.29,18.0,18.0,ideal,E,VS2,1.24,IGI,820.0,661.29
jane brear,lab,round,Excellent,Excellent,None,389.04,555.77,18.0,18.0,ideal,D,SI2,0.7,IGI,389.04,555.77
temperley,lab,round,Excellent,Excellent,None,472.62,675.17,18.0,18.0,ideal,D,SI2,0.7,IGI,472.62,675.17
white lily,lab,round,Excellent,Excellent,None,472.62,675.17,18.0,18.0,ideal,D,SI2,0.7,IGI,472.62,675.17
bayside gems,lab,oval,Excellent,Excellent,None,816.0,722.12,15.0,15.0,super ideal,F,VS2,1.13,IGI,816.0,722.12
emilia sterling,lab,oval,Excellent,Excellent,None,831.96,736.25,15.0,15.0,super ideal,F,VS2,1.13,IGI,831.96,736.25
periwinkle stones,lab,oval,Excellent,Excellent,None,877.59,776.63,15.0,15.0,super ideal,F,VS2,1.13,IGI,877.59,776.63
rosella,lab,oval,Excellent,Excellent,None,818.45,724.29,15.0,15.0,super ideal,F,VS2,1.13,IGI,818.45,724.29
temperley,lab,oval,Excellent,Excellent,None,872.0,771.68,15.0,15.0,super ideal,F,VS2,1.13,IGI,872.0,771.68
jane brear,lab,round,Excellent,Excellent,None,780.0,678.26,18.0,18.0,super ideal,H,VVS2,1.15,IGI,780.0,678.26
sunset gems,lab,round,Excellent,Excellent,None,733.0,637.39,18.0,18.0,super ideal,H,VVS2,1.15,IGI,733.0,637.39
temperley,lab,round,Excellent,Excellent,None,787.04,684.38,18.0,18.0,super ideal,H,VVS2,1.15,IGI,787.04,684.38
white lily,lab,round,Excellent,Excellent,None,750.0,652.17,18.0,18.0,super ideal,H,VVS2,1.15,IGI,750.0,652.17
temperley,lab,round,Excellent,Excellent,None,329.0,967.65,18.0,18.0,ideal,D,VVS1,0.34,IGI,329.0,967.65
roma diamonds,lab,round,Excellent,Excellent,None,1020.0,836.07,18.0,18.0,ideal,E,SI1,1.22,IGI,1020.0,836.07
taiga gems,lab,round,Excellent,Excellent,None,775.0,635.25,18.0,18.0,ideal,E,SI1,1.22,IGI,775.0,635.25
bondiam,lab,round,Excellent,Excellent,None,335.0,492.65,18.0,18.0,super ideal,D,VS2,0.68,IGI,335.0,492.65
hoseki,lab,round,Very Good,Excellent,None,331.0,486.76,18.0,18.0,super ideal,D,VS2,0.68,IGI,331.0,486.76
mei & co,lab,round,Excellent,Excellent,None,314.0,461.76,18.0,18.0,super ideal,D,VS2,0.68,IGI,314.0,461.76
michelle kennedy,lab,round,Excellent,Excellent,None,395.02,580.91,18.0,18.0,super ideal,D,VS2,0.68,IGI,395.02,580.91
promenade jewelry,lab,round,Excellent,Excellent,None,306.0,450.0,18.0,18.0,super ideal,D,VS2,0.68,IGI,306.0,450.0
vega diamonds,lab,round,Excellent,Excellent,None,305.0,448.53,18.0,18.0,super ideal,D,VS2,0.68,IGI,305.0,448.53
westminster diamonds,lab,round,Excellent,Excellent,None,333.0,489.71,18.0,18.0,super ideal,D,VS2,0.68,IGI,333.0,489.71
white lily,lab,round,Excellent,Excellent,None,334.0,491.18,18.0,18.0,super ideal,D,VS2,0.68,IGI,334.0,491.18
periwinkle stones,lab,round,Excellent,Excellent,None,1613.0,753.74,18.0,18.0,super ideal,H,SI1,2.14,IGI,1613.0,753.74
clermont diamonds,lab,round,Excellent,Excellent,None,1160.0,773.33,18.0,18.0,ideal,F,SI1,1.5,IGI,1160.0,773.33
fabiola,lab,round,Excellent,Excellent,None,1167.14,778.09,18.0,18.0,ideal,F,SI1,1.5,IGI,1167.14,778.09
serene peaks diamonds,lab,round,Excellent,Excellent,None,1171.12,780.75,18.0,18.0,ideal,F,SI1,1.5,IGI,1171.12,780.75
temperley,lab,round,Excellent,Excellent,None,1174.0,782.67,17.0,18.0,ideal,F,SI1,1.5,IGI,1174.0,782.67
thalassa gems,lab,round,Excellent,Excellent,None,1148.0,765.33,18.0,18.0,ideal,F,SI1,1.5,IGI,1148.0,765.33
white lily,lab,round,Excellent,Excellent,None,1203.0,802.0,18.0,18.0,ideal,F,SI1,1.5,IGI,1203.0,802.0
oasis diamonds,lab,marquise,Excellent,Excellent,None,940.0,770.49,15.0,15.0,super ideal,G,VS2,1.22,IGI,940.0,770.49
temperley,lab,round,Very Good,Very Good,None,306.0,612.0,16.0,18.0,good,E,VVS2,0.5,IGI,306.0,612.0
emilia sterling,lab,cushion,Excellent,Excellent,None,1311.64,868.64,15.0,15.0,super ideal,E,SI1,1.51,IGI,1311.64,868.64
eternity fine jewelers,lab,cushion,Excellent,Excellent,None,1313.4,869.8,15.0,15.0,super ideal,E,SI1,1.51,IGI,1313.4,869.8
fabiola,lab,cushion,Excellent,Excellent,None,1303.0,862.91,15.0,15.0,super ideal,E,SI1,1.51,IGI,1303.0,862.91
fuji diamonds,lab,cushion,Excellent,Very Good,None,1316.0,871.52,15.0,15.0,super ideal,E,SI1,1.51,IGI,1316.0,871.52
michelle kennedy,lab,cushion,Excellent,Excellent,None,1301.0,861.59,15.0,15.0,super ideal,E,SI1,1.51,IGI,1301.0,861.59
riviera jewels,lab,cushion,Excellent,Excellent,None,1341.0,888.08,15.0,15.0,super ideal,E,SI1,1.51,IGI,1341.0,888.08
taiga gems,lab,cushion,Excellent,Excellent,None,1308.0,866.23,15.0,15.0,super ideal,E,SI1,1.51,IGI,1308.0,866.23
temperley,lab,cushion,Excellent,Excellent,None,1369.55,906.99,15.0,15.0,super ideal,E,SI1,1.51,IGI,1369.55,906.99
vega diamonds,lab,cushion,Excellent,Excellent,None,1289.0,853.64,15.0,15.0,super ideal,E,SI1,1.51,IGI,1289.0,853.64
white lily,lab,cushion,Excellent,Excellent,None,1362.16,902.09,15.0,15.0,super ideal,E,SI1,1.51,IGI,1362.16,902.09
taiga gems,lab,round,Excellent,Excellent,None,2614.0,954.01,18.0,18.0,super ideal,I,VS1,2.74,IGI,2614.0,954.01
ember star,lab,princess,Excellent,Excellent,None,1365.0,975.0,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1365.0,975.0
jane brear,lab,princess,Excellent,Excellent,None,1547.0,1105.0,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1547.0,1105.0
mei & co,lab,princess,Excellent,Excellent,None,1388.02,991.44,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1388.02,991.44
thalassa gems,lab,princess,Excellent,Excellent,None,1380.0,985.71,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1380.0,985.71
vega diamonds,lab,princess,Excellent,Excellent,None,1370.51,978.94,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1370.51,978.94
white lily,lab,princess,Excellent,Excellent,None,1491.5,1065.36,15.0,15.0,super ideal,G,VVS2,1.4,IGI,1491.5,1065.36
temperley,lab,round,Very Good,Very Good,None,633.0,633.0,14.0,18.0,very good,I,VS1,1.0,IGI,633.0,633.0
albert's creations,lab,round,Excellent,Excellent,None,627.0,696.67,18.0,18.0,super ideal,D,VS2,0.9,IGI,627.0,696.67
eternity fine jewelers,lab,round,Excellent,Excellent,None,641.78,713.09,18.0,18.0,super ideal,D,VS2,0.9,IGI,641.78,713.09
iris diamonds,lab,round,Excellent,Excellent,None,629.84,699.82,18.0,18.0,super ideal,D,VS2,0.9,IGI,629.84,699.82
jane brear,lab,round,Excellent,Excellent,None,669.0,743.33,18.0,18.0,super ideal,D,VS2,0.9,IGI,669.0,743.33
michelle kennedy,lab,round,Excellent,Excellent,None,691.52,768.36,18.0,18.0,super ideal,D,VS2,0.9,IGI,691.52,768.36
nebula stones,lab,round,Excellent,Excellent,None,652.72,725.24,18.0,18.0,super ideal,D,VS2,0.9,IGI,652.72,725.24
promenade jewelry,lab,round,Excellent,Excellent,None,674.61,749.57,18.0,18.0,super ideal,D,VS2,0.9,IGI,674.61,749.57
roma diamonds,lab,round,Excellent,Excellent,None,634.0,704.44,18.0,18.0,super ideal,D,VS2,0.9,IGI,634.0,704.44
temperley,lab,round,Excellent,Excellent,None,664.66,738.51,18.0,18.0,super ideal,D,VS2,0.9,IGI,664.66,738.51
tilia diamonds,lab,round,Excellent,Excellent,None,633.0,703.33,18.0,18.0,super ideal,D,VS2,0.9,IGI,633.0,703.33
white lily,lab,round,Excellent,Excellent,None,669.0,743.33,18.0,18.0,super ideal,D,VS2,0.9,IGI,669.0,743.33
bayside gems,lab,round,Excellent,Excellent,None,4947.0,1649.0,18.0,18.0,ideal,D,VS2,3.0,IGI,4947.0,1649.0
clermont diamonds,lab,round,Excellent,Excellent,None,4773.0,1591.0,18.0,18.0,ideal,D,VS2,3.0,IGI,4773.0,1591.0
michelle kennedy,lab,round,Excellent,Very Good,None,4773.0,1591.0,18.0,18.0,ideal,D,VS2,3.0,IGI,4773.0,1591.0
periwinkle stones,lab,round,Excellent,Excellent,None,4785.0,1595.0,18.0,18.0,ideal,D,VS2,3.0,IGI,4785.0,1595.0
serenade diamonds,lab,round,Excellent,Excellent,None,4773.0,1591.0,18.0,18.0,ideal,D,VS2,3.0,IGI,4773.0,1591.0
temperley,lab,round,Excellent,Excellent,None,4718.0,1572.67,18.0,18.0,ideal,D,VS2,3.0,IGI,4718.0,1572.67
vega diamonds,lab,round,Excellent,Excellent,None,4582.0,1527.33,18.0,18.0,ideal,D,VS2,3.0,IGI,4582.0,1527.33
white lily,lab,round,Excellent,Excellent,None,4601.2,1533.73,18.0,18.0,ideal,D,VS2,3.0,IGI,4601.2,1533.73
diamonds by zoya,lab,pear,Very Good,Very Good,None,331.34,625.17,15.0,15.0,super ideal,E,VS1,0.53,IGI,331.34,625.17
jane brear,lab,pear,Excellent,Very Good,None,366.0,690.57,15.0,15.0,super ideal,E,VS1,0.53,IGI,366.0,690.57
temperley,lab,pear,Excellent,Very Good,None,366.0,690.57,15.0,15.0,super ideal,E,VS1,0.53,IGI,366.0,690.57
vega diamonds,lab,pear,Very Good,Excellent,None,334.0,630.19,15.0,15.0,super ideal,E,VS1,0.53,IGI,334.0,630.19
white lily,lab,pear,Excellent,Excellent,None,383.0,722.64,15.0,15.0,super ideal,E,VS1,0.53,IGI,383.0,722.64
avignon diamonds,lab,cushion,Excellent,Excellent,None,4681.44,1550.15,15.0,15.0,super ideal,F,VS1,3.02,IGI,4681.44,1550.15
bonsai gems,lab,cushion,Excellent,Excellent,None,5092.0,1686.09,15.0,15.0,super ideal,F,VS1,3.02,IGI,5092.0,1686.09
century stones,lab,cushion,Excellent,Excellent,None,4654.0,1541.06,15.0,15.0,super ideal,F,VS1,3.02,IGI,4654.0,1541.06
cornerstone,lab,cushion,Excellent,Excellent,None,4711.0,1559.93,15.0,15.0,super ideal,F,VS1,3.02,IGI,4711.0,1559.93
diamonds by zoya,lab,cushion,Excellent,Excellent,None,4821.0,1596.36,15.0,15.0,super ideal,F,VS1,3.02,IGI,4821.0,1596.36
genesis stones,lab,cushion,Excellent,Excellent,None,4959.0,1642.05,15.0,15.0,super ideal,F,VS1,3.02,IGI,4959.0,1642.05
hill & holland,lab,cushion,Excellent,Excellent,None,4918.0,1628.48,15.0,15.0,super ideal,F,VS1,3.02,IGI,4918.0,1628.48
jane brear,lab,cushion,Excellent,Excellent,None,4656.0,1541.72,15.0,15.0,super ideal,F,VS1,3.02,IGI,4656.0,1541.72
marlowe & co,lab,cushion,Excellent,Excellent,None,4840.0,1602.65,15.0,15.0,super ideal,F,VS1,3.02,IGI,4840.0,1602.65
mei & co,lab,cushion,Excellent,Excellent,None,4841.67,1603.2,15.0,15.0,super ideal,F,VS1,3.02,IGI,4841.67,1603.2
michelle kennedy,lab,cushion,Excellent,Excellent,None,4900.0,1622.52,15.0,15.0,super ideal,F,VS1,3.02,IGI,4900.0,1622.52
periwinkle stones,lab,cushion,Excellent,Excellent,None,4827.0,1598.34,15.0,15.0,super ideal,F,VS1,3.02,IGI,4827.0,1598.34
serenade diamonds,lab,cushion,Excellent,Excellent,None,4641.32,1536.86,15.0,15.0,super ideal,F,VS1,3.02,IGI,4641.32,1536.86
temperley,lab,cushion,Excellent,Excellent,None,4659.47,1542.87,15.0,15.0,super ideal,F,VS1,3.02,IGI,4659.47,1542.87
verve jewels,lab,cushion,Excellent,Excellent,None,4642.0,1537.09,15.0,15.0,super ideal,F,VS1,3.02,IGI,4642.0,1537.09
white lily,lab,cushion,Excellent,Excellent,None,5345.6,1770.07,15.0,15.0,super ideal,F,VS1,3.02,IGI,5345.6,1770.07
jane brear,lab,emerald,Excellent,Excellent,None,815.9,792.14,14.0,15.0,very good,E,VS2,1.03,IGI,815.9,792.14
jane brear,lab,round,Excellent,Excellent,None,1245.04,793.02,18.0,18.0,super ideal,G,SI1,1.57,IGI,1245.04,793.02
kasai,lab,round,Excellent,Excellent,None,1184.0,754.14,18.0,18.0,super ideal,G,SI1,1.57,IGI,1184.0,754.14
albert's creations,lab,oval,Excellent,Very Good,None,348.25,535.77,14.0,15.0,good,E,VVS2,0.65,IGI,348.25,535.77
marlowe & co,lab,round,Excellent,Good,None,303.0,606.0,16.0,18.0,very good,E,VS1,0.5,IGI,303.0,606.0
michelle kennedy,lab,round,Very Good,Very Good,None,304.0,608.0,15.0,18.0,very good,E,VS1,0.5,IGI,304.0,608.0
temperley,lab,round,Excellent,Excellent,None,310.0,620.0,17.0,18.0,very good,E,VS1,0.5,IGI,310.0,620.0
white lily,lab,round,Very Good,Good,None,337.3,674.6,16.0,18.0,very good,E,VS1,0.5,IGI,337.3,674.6
oasis diamonds,lab,pear,Excellent,Excellent,None,621.0,608.82,14.0,15.0,very good,I,VS2,1.02,IGI,621.0,608.82
cirrus gems,lab,round,Excellent,Excellent,None,566.0,608.6,18.0,18.0,super ideal,I,VS2,0.93,IGI,566.0,608.6
cirrus gems,lab,round,Excellent,Excellent,None,559.0,614.29,18.0,18.0,ideal,J,SI2,0.91,IGI,559.0,614.29
albert's creations,lab,round,Excellent,Excellent,None,1299.0,849.02,18.0,18.0,super ideal,E,VS2,1.53,IGI,1299.0,849.02
ember star,lab,round,Excellent,Excellent,None,1307.43,854.53,18.0,18.0,super ideal,E,VS2,1.53,IGI,1307.43,854.53
eternity fine jewelers,lab,round,Excellent,Excellent,None,1295.0,846.41,18.0,18.0,super ideal,E,VS2,1.53,IGI,1295.0,846.41
fiona clément,lab,round,Excellent,Excellent,None,1302.46,851.28,18.0,18.0,super ideal,E,VS2,1.53,IGI,1302.46,851.28
genesis stones,lab,round,Excellent,Excellent,None,1423.0,930.07,18.0,18.0,super ideal,E,VS2,1.53,IGI,1423.0,930.07
jane brear,lab,round,Excellent,Excellent,None,1315.0,859.48,18.0,18.0,super ideal,E,VS2,1.53,IGI,1315.0,859.48
marlowe & co,lab,round,Excellent,Excellent,None,1312.0,857.52,18.0,18.0,super ideal,E,VS2,1.53,IGI,1312.0,857.52
mei & co,lab,round,Excellent,Excellent,None,1285.0,839.87,18.0,18.0,super ideal,E,VS2,1.53,IGI,1285.0,839.87
michelle kennedy,lab,round,Excellent,Excellent,None,1341.26,876.64,18.0,18.0,super ideal,E,VS2,1.53,IGI,1341.26,876.64
periwinkle stones,lab,round,Excellent,Excellent,None,1322.0,864.05,18.0,18.0,super ideal,E,VS2,1.53,IGI,1322.0,864.05
roma diamonds,lab,round,Excellent,Excellent,None,1590.0,1039.22,18.0,18.0,super ideal,E,VS2,1.53,IGI,1590.0,1039.22
silva diamonds,lab,round,Excellent,Excellent,None,1285.0,839.87,18.0,18.0,super ideal,E,VS2,1.53,IGI,1285.0,839.87
taiga gems,lab,round,Excellent,Excellent,None,1286.0,840.52,18.0,18.0,super ideal,E,VS2,1.53,IGI,1286.0,840.52
tamara,lab,round,Excellent,Excellent,None,1312.0,857.52,18.0,18.0,super ideal,E,VS2,1.53,IGI,1312.0,857.52
temperley,lab,round,Excellent,Excellent,None,1323.0,864.71,18.0,18.0,super ideal,E,VS2,1.53,IGI,1323.0,864.71
thalassa gems,lab,round,Excellent,Excellent,None,1295.0,846.41,18.0,18.0,super ideal,E,VS2,1.53,IGI,1295.0,846.41
vega diamonds,lab,round,Excellent,Excellent,None,1260.0,823.53,18.0,18.0,super ideal,E,VS2,1.53,IGI,1260.0,823.53
white lily,lab,round,Excellent,Excellent,None,1320.0,862.75,18.0,18.0,super ideal,E,VS2,1.53,IGI,1320.0,862.75
michelle kennedy,lab,round,Excellent,Excellent,None,948.0,740.62,18.0,18.0,ideal,H,VVS2,1.28,IGI,948.0,740.62
serenity stones,lab,round,Excellent,Excellent,None,937.0,732.03,18.0,18.0,ideal,H,VVS2,1.28,IGI,937.0,732.03
taiga gems,lab,round,Excellent,Excellent,None,918.0,717.19,18.0,18.0,ideal,H,VVS2,1.28,IGI,918.0,717.19
ithaca diamonds,lab,round,Excellent,Excellent,None,1041.0,972.9,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1041.0,972.9
meadow & co,lab,round,Excellent,Excellent,None,1054.0,985.05,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1054.0,985.05
michelle kennedy,lab,round,Excellent,Excellent,None,1069.0,999.07,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1069.0,999.07
roma diamonds,lab,round,Excellent,Excellent,None,1041.0,972.9,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1041.0,972.9
rosella,lab,round,Excellent,Excellent,None,1036.0,968.22,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1036.0,968.22
simetría,lab,round,Excellent,Excellent,None,1041.0,972.9,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1041.0,972.9
white lily,lab,round,Excellent,Excellent,None,1067.0,997.2,18.0,18.0,super ideal,F,VVS1,1.07,IGI,1067.0,997.2
