retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
white lily,natural,round,Excellent,Excellent,None,8833.0,8030.0,18.0,18.0,super ideal,H,VS1,1.1,GIA,8833.0,8030.0
allen thomas,natural,round,Excellent,Excellent,None,573.0,1637.14,18.0,18.0,ideal,I,VVS1,0.35,GIA,573.0,1637.14
carnaby facets,natural,round,Excellent,Excellent,None,710.0,2028.57,18.0,18.0,ideal,I,VVS1,0.35,GIA,710.0,2028.57
helene mitchell,natural,round,Excellent,Excellent,Faint,594.0,1697.14,17.0,18.0,ideal,I,VVS1,0.35,GIA,594.0,1697.14
j. perrera,natural,round,Excellent,Excellent,None,590.0,1685.71,17.0,18.0,ideal,I,VVS1,0.35,GIA,590.0,1685.71
jane brear,natural,round,Excellent,Excellent,Faint,950.0,2714.29,18.0,18.0,ideal,I,VVS1,0.35,GIA,950.0,2714.29
michelle kennedy,natural,round,Excellent,Excellent,None,978.0,2794.29,18.0,18.0,ideal,I,VVS1,0.35,GIA,978.0,2794.29
sevilla stones,natural,round,Excellent,Excellent,Faint,467.0,1334.29,18.0,18.0,ideal,I,VVS1,0.35,GIA,467.0,1334.29
sophia stones,natural,round,Excellent,Excellent,None,518.0,1480.0,18.0,18.0,ideal,I,VVS1,0.35,GIA,518.0,1480.0
temperley,natural,round,Excellent,Excellent,None,959.0,2740.0,18.0,18.0,ideal,I,VVS1,0.35,GIA,959.0,2740.0
white lily,natural,round,Excellent,Excellent,None,934.0,2668.57,18.0,18.0,ideal,I,VVS1,0.35,GIA,934.0,2668.57
white lily,natural,round,Excellent,Very Good,None,3213.0,4016.25,13.0,18.0,good,D,SI1,0.8,GIA,3213.0,4016.25
alice designs jewelry,natural,pear,Excellent,Very Good,Faint,789.0,1547.06,15.0,15.0,ideal,J,SI1,0.51,GIA,789.0,1547.06
epiphany diamonds,natural,pear,Very Good,Excellent,Faint,673.0,1319.61,15.0,15.0,ideal,J,SI1,0.51,GIA,673.0,1319.61
michelle kennedy,natural,pear,Excellent,Very Good,None,1408.0,2760.78,15.0,15.0,ideal,J,SI1,0.51,GIA,1408.0,2760.78
temperley,natural,pear,Excellent,Very Good,Strong,874.0,1713.73,15.0,15.0,ideal,J,SI1,0.51,GIA,874.0,1713.73
white lily,natural,pear,Very Good,Very Good,None,1231.0,2413.73,15.0,15.0,ideal,J,SI1,0.51,GIA,1231.0,2413.73
francesca,natural,round,Excellent,Excellent,Medium,512.0,1600.0,17.0,18.0,ideal,J,SI1,0.32,GIA,512.0,1600.0
helene mitchell,natural,round,Excellent,Excellent,None,321.0,1003.12,18.0,18.0,ideal,J,SI1,0.32,GIA,321.0,1003.12
jane brear,natural,round,Very Good,Excellent,Strong,778.0,2431.25,18.0,18.0,ideal,J,SI1,0.32,GIA,778.0,2431.25
michelle kennedy,natural,round,Excellent,Very Good,None,850.0,2656.25,18.0,18.0,ideal,J,SI1,0.32,GIA,850.0,2656.25
temperley,natural,round,Excellent,Excellent,Faint,569.0,1778.12,18.0,18.0,ideal,J,SI1,0.32,GIA,569.0,1778.12
white lily,natural,round,Excellent,Excellent,Faint,605.0,1890.62,18.0,18.0,ideal,J,SI1,0.32,GIA,605.0,1890.62
alice designs jewelry,natural,round,Excellent,Excellent,Medium,1840.0,3016.39,18.0,18.0,super ideal,E,VS1,0.61,GIA,1840.0,3016.39
baroque diamonds,natural,round,Excellent,Excellent,None,1864.0,3055.74,18.0,18.0,super ideal,E,VS1,0.61,GIA,1864.0,3055.74
crown jewels,natural,round,Excellent,Excellent,Faint,1624.0,2662.3,18.0,18.0,super ideal,E,VS1,0.61,GIA,1624.0,2662.3
eccles diamonds,natural,round,Excellent,Excellent,None,1921.0,3149.18,18.0,18.0,super ideal,E,VS1,0.61,GIA,1921.0,3149.18
helene mitchell,natural,round,Excellent,Very Good,None,1717.0,2814.75,18.0,18.0,super ideal,E,VS1,0.61,GIA,1717.0,2814.75
isabel ervin,natural,round,Excellent,Excellent,Faint,1570.0,2573.77,18.0,18.0,super ideal,E,VS1,0.61,GIA,1570.0,2573.77
jane brear,natural,round,Excellent,Excellent,None,3596.0,5895.08,18.0,18.0,super ideal,E,VS1,0.61,GIA,3596.0,5895.08
kiara gems,natural,round,Excellent,Excellent,Faint,1750.0,2868.85,18.0,18.0,super ideal,E,VS1,0.61,GIA,1750.0,2868.85
michelle kennedy,natural,round,Excellent,Very Good,Faint,3414.0,5596.72,18.0,18.0,super ideal,E,VS1,0.61,GIA,3414.0,5596.72
rya diamonds,natural,round,Excellent,Excellent,None,1769.0,2900.0,18.0,18.0,super ideal,E,VS1,0.61,GIA,1769.0,2900.0
temperley,natural,round,Excellent,Excellent,Faint,3394.0,5563.93,18.0,18.0,super ideal,E,VS1,0.61,GIA,3394.0,5563.93
white lily,natural,round,Excellent,Excellent,None,3116.0,5108.2,18.0,18.0,super ideal,E,VS1,0.61,GIA,3116.0,5108.2
allen thomas,natural,round,Excellent,Very Good,Medium,7294.0,8015.38,18.0,18.0,super ideal,D,IF,0.91,GIA,7294.0,8015.38
helene mitchell,natural,round,Excellent,Excellent,Medium,7807.0,8579.12,18.0,18.0,super ideal,D,IF,0.91,GIA,7807.0,8579.12
michelle kennedy,natural,round,Excellent,Excellent,None,15322.0,16837.36,18.0,18.0,super ideal,D,IF,0.91,GIA,15322.0,16837.36
solstice diamonds,natural,round,Excellent,Excellent,None,9205.0,10115.38,18.0,18.0,super ideal,D,IF,0.91,GIA,9205.0,10115.38
alice designs jewelry,natural,oval,Excellent,Very Good,None,655.0,1871.43,14.0,15.0,ideal,D,SI1,0.35,GIA,655.0,1871.43
constellation,natural,oval,Very Good,Very Good,None,603.0,1722.86,15.0,15.0,ideal,D,SI1,0.35,GIA,603.0,1722.86
eclipse diamonds,natural,oval,Excellent,Very Good,None,580.0,1657.14,15.0,15.0,ideal,D,SI1,0.35,GIA,580.0,1657.14
helene mitchell,natural,oval,Excellent,Very Good,Faint,639.0,1825.71,15.0,15.0,ideal,D,SI1,0.35,GIA,639.0,1825.71
jane brear,natural,oval,Excellent,Very Good,None,788.0,2251.43,15.0,15.0,ideal,D,SI1,0.35,GIA,788.0,2251.43
helene mitchell,natural,cushion,Excellent,Excellent,Strong,4086.0,4086.0,15.0,15.0,super ideal,F,IF,1.0,GIA,4086.0,4086.0
alice designs jewelry,natural,pear,Excellent,Excellent,Strong,2491.0,2466.34,14.0,15.0,super ideal,J,SI2,1.01,GIA,2491.0,2466.34
aurora light,natural,pear,Excellent,Excellent,None,2426.0,2401.98,13.0,15.0,super ideal,J,SI2,1.01,GIA,2426.0,2401.98
brienne’s creations,natural,pear,Very Good,Very Good,None,2631.0,2604.95,14.0,15.0,super ideal,J,SI2,1.01,GIA,2631.0,2604.95
constellation,natural,pear,Excellent,Very Good,Medium,2203.0,2181.19,14.0,15.0,super ideal,J,SI2,1.01,GIA,2203.0,2181.19
emerald bay,natural,pear,Excellent,Excellent,Strong,1798.0,1780.2,14.0,15.0,super ideal,J,SI2,1.01,GIA,1798.0,1780.2
helene mitchell,natural,pear,Excellent,Excellent,None,1389.0,1375.25,14.0,15.0,super ideal,J,SI2,1.01,GIA,1389.0,1375.25
jane brear,natural,pear,Very Good,Very Good,None,3634.0,3598.02,13.0,15.0,super ideal,J,SI2,1.01,GIA,3634.0,3598.02
michelle kennedy,natural,pear,Excellent,Excellent,Medium,2770.0,2742.57,14.0,15.0,super ideal,J,SI2,1.01,GIA,2770.0,2742.57
alice designs jewelry,natural,heart,Excellent,Excellent,None,1546.0,2208.57,14.0,15.0,super ideal,E,SI2,0.7,GIA,1546.0,2208.57
helene mitchell,natural,heart,Excellent,Excellent,None,1298.0,1854.29,14.0,15.0,super ideal,E,SI2,0.7,GIA,1298.0,1854.29
alice designs jewelry,natural,round,Excellent,Excellent,None,990.0,1941.18,18.0,18.0,ideal,I,VS2,0.51,GIA,990.0,1941.18
aurora light,natural,round,Excellent,Excellent,None,1297.0,2543.14,18.0,18.0,ideal,I,VS2,0.51,GIA,1297.0,2543.14
carnaby facets,natural,round,Excellent,Excellent,None,999.0,1958.82,18.0,18.0,ideal,I,VS2,0.51,GIA,999.0,1958.82
crown jewels,natural,round,Excellent,Excellent,Faint,765.0,1500.0,18.0,18.0,ideal,I,VS2,0.51,GIA,765.0,1500.0
francesca,natural,round,Excellent,Excellent,None,1358.0,2662.75,18.0,18.0,ideal,I,VS2,0.51,GIA,1358.0,2662.75
h & co.,natural,round,Excellent,Excellent,Faint,829.0,1625.49,18.0,18.0,ideal,I,VS2,0.51,GIA,829.0,1625.49
helene mitchell,natural,round,Excellent,Excellent,None,880.0,1725.49,18.0,18.0,ideal,I,VS2,0.51,GIA,880.0,1725.49
isabel ervin,natural,round,Very Good,Excellent,None,947.0,1856.86,17.0,17.0,ideal,I,VS2,0.51,GIA,947.0,1856.86
jane brear,natural,round,Excellent,Excellent,None,1770.0,3470.59,18.0,18.0,ideal,I,VS2,0.51,GIA,1770.0,3470.59
kiara gems,natural,round,Excellent,Excellent,Strong,836.0,1639.22,18.0,18.0,ideal,I,VS2,0.51,GIA,836.0,1639.22
liliane hans,natural,round,Excellent,Excellent,Strong,748.0,1466.67,18.0,18.0,ideal,I,VS2,0.51,GIA,748.0,1466.67
michelle kennedy,natural,round,Very Good,Excellent,None,1637.0,3209.8,18.0,18.0,ideal,I,VS2,0.51,GIA,1637.0,3209.8
michelle's creations,natural,round,Excellent,Excellent,Strong,770.0,1509.8,18.0,18.0,ideal,I,VS2,0.51,GIA,770.0,1509.8
park avenue fine jewelers,natural,round,Excellent,Excellent,None,891.0,1747.06,18.0,18.0,ideal,I,VS2,0.51,GIA,891.0,1747.06
rya diamonds,natural,round,Excellent,Excellent,None,990.0,1941.18,18.0,18.0,ideal,I,VS2,0.51,GIA,990.0,1941.18
sullivan gems,natural,round,Excellent,Excellent,Faint,779.0,1527.45,18.0,18.0,ideal,I,VS2,0.51,GIA,779.0,1527.45
temperley,natural,round,Excellent,Excellent,None,1487.0,2915.69,18.0,18.0,ideal,I,VS2,0.51,GIA,1487.0,2915.69
ventura stones,natural,round,Excellent,Excellent,None,880.0,1725.49,18.0,18.0,ideal,I,VS2,0.51,GIA,880.0,1725.49
whisper diamonds,natural,round,Excellent,Excellent,None,807.0,1582.35,18.0,18.0,ideal,I,VS2,0.51,GIA,807.0,1582.35
white lily,natural,round,Excellent,Excellent,None,1624.0,3184.31,18.0,18.0,ideal,I,VS2,0.51,GIA,1624.0,3184.31
helene mitchell,natural,round,Very Good,Very Good,None,608.0,1558.97,16.0,18.0,very good,G,VS2,0.39,GIA,608.0,1558.97
jane brear,natural,round,Very Good,Very Good,None,1300.0,3333.33,15.0,18.0,very good,G,VS2,0.39,GIA,1300.0,3333.33
michelle kennedy,natural,round,Excellent,Very Good,None,1300.0,3333.33,15.0,18.0,very good,G,VS2,0.39,GIA,1300.0,3333.33
temperley,natural,round,Very Good,Excellent,Strong,1127.0,2889.74,17.0,18.0,very good,G,VS2,0.39,GIA,1127.0,2889.74
alice designs jewelry,natural,marquise,Good,Very Good,Faint,675.0,2250.0,14.0,15.0,ideal,E,VVS2,0.3,GIA,675.0,2250.0
helene mitchell,natural,marquise,Excellent,Very Good,Faint,766.0,2553.33,15.0,15.0,ideal,E,VVS2,0.3,GIA,766.0,2553.33
alice designs jewelry,natural,emerald,Excellent,Very Good,None,762.0,1905.0,15.0,15.0,ideal,H,VVS2,0.4,GIA,762.0,1905.0
helene mitchell,natural,emerald,Excellent,Very Good,Medium,772.0,1930.0,14.0,15.0,ideal,H,VVS2,0.4,GIA,772.0,1930.0
liliane hans,natural,emerald,Excellent,Very Good,Medium,571.0,1427.5,15.0,15.0,ideal,H,VVS2,0.4,GIA,571.0,1427.5
michelle kennedy,natural,emerald,Excellent,Very Good,None,1488.0,3720.0,14.0,15.0,ideal,H,VVS2,0.4,GIA,1488.0,3720.0
paragon crafts,natural,emerald,Excellent,Very Good,Faint,503.0,1257.5,15.0,15.0,ideal,H,VVS2,0.4,GIA,503.0,1257.5
temperley,natural,emerald,Excellent,Very Good,None,1236.0,3090.0,15.0,15.0,ideal,H,VVS2,0.4,GIA,1236.0,3090.0
vaari’s workshop,natural,emerald,Excellent,Very Good,Faint,484.0,1210.0,13.0,15.0,ideal,H,VVS2,0.4,GIA,484.0,1210.0
helene mitchell,natural,cushion,Excellent,Excellent,None,1228.0,2192.86,15.0,15.0,super ideal,E,VS2,0.56,GIA,1228.0,2192.86
michelle kennedy,natural,cushion,Excellent,Excellent,None,1597.0,2851.79,15.0,15.0,super ideal,E,VS2,0.56,GIA,1597.0,2851.79
alice designs jewelry,natural,emerald,Excellent,Excellent,None,2377.0,3347.89,15.0,15.0,ideal,E,VVS2,0.71,GIA,2377.0,3347.89
crown jewels,natural,emerald,Excellent,Excellent,Faint,2135.0,3007.04,14.0,15.0,ideal,E,VVS2,0.71,GIA,2135.0,3007.04
helene mitchell,natural,emerald,Excellent,Very Good,Medium,1782.0,2509.86,14.0,15.0,ideal,E,VVS2,0.71,GIA,1782.0,2509.86
jane brear,natural,emerald,Excellent,Very Good,None,3760.0,5295.77,14.0,15.0,ideal,E,VVS2,0.71,GIA,3760.0,5295.77
michelle kennedy,natural,emerald,Excellent,Excellent,None,4162.0,5861.97,15.0,15.0,ideal,E,VVS2,0.71,GIA,4162.0,5861.97
rya diamonds,natural,emerald,Excellent,Very Good,Medium,1954.0,2752.11,14.0,15.0,ideal,E,VVS2,0.71,GIA,1954.0,2752.11
temperley,natural,emerald,Excellent,Excellent,None,4293.0,6046.48,14.0,15.0,ideal,E,VVS2,0.71,GIA,4293.0,6046.48
alice designs jewelry,natural,round,Excellent,Excellent,None,2555.0,2838.89,18.0,18.0,super ideal,G,SI1,0.9,GIA,2555.0,2838.89
baroque diamonds,natural,round,Excellent,Excellent,Faint,2551.0,2834.44,18.0,18.0,super ideal,G,SI1,0.9,GIA,2551.0,2834.44
belle diamonds,natural,round,Excellent,Excellent,Faint,2998.0,3331.11,18.0,18.0,super ideal,G,SI1,0.9,GIA,2998.0,3331.11
crown jewels,natural,round,Very Good,Very Good,None,2275.0,2527.78,18.0,18.0,super ideal,G,SI1,0.9,GIA,2275.0,2527.78
eclipse diamonds,natural,round,Excellent,Excellent,None,2732.0,3035.56,18.0,18.0,super ideal,G,SI1,0.9,GIA,2732.0,3035.56
helene mitchell,natural,round,Excellent,Very Good,None,2793.0,3103.33,18.0,18.0,super ideal,G,SI1,0.9,GIA,2793.0,3103.33
henry wirth,natural,round,Excellent,Excellent,Strong,2517.0,2796.67,17.0,18.0,super ideal,G,SI1,0.9,GIA,2517.0,2796.67
jane brear,natural,round,Excellent,Excellent,None,5518.0,6131.11,18.0,18.0,super ideal,G,SI1,0.9,GIA,5518.0,6131.11
kiara gems,natural,round,Excellent,Excellent,None,2355.0,2616.67,18.0,18.0,super ideal,G,SI1,0.9,GIA,2355.0,2616.67
le trésor,natural,round,Excellent,Excellent,None,3096.0,3440.0,18.0,18.0,super ideal,G,SI1,0.9,GIA,3096.0,3440.0
michelle kennedy,natural,round,Excellent,Very Good,None,4933.0,5481.11,18.0,18.0,super ideal,G,SI1,0.9,GIA,4933.0,5481.11
nela,natural,round,Excellent,Excellent,Faint,2468.0,2742.22,18.0,18.0,super ideal,G,SI1,0.9,GIA,2468.0,2742.22
olympia stones,natural,round,Excellent,Very Good,None,2052.0,2280.0,18.0,18.0,super ideal,G,SI1,0.9,GIA,2052.0,2280.0
park avenue fine jewelers,natural,round,Excellent,Excellent,None,3223.0,3581.11,18.0,18.0,super ideal,G,SI1,0.9,GIA,3223.0,3581.11
rya diamonds,natural,round,Excellent,Excellent,None,2996.0,3328.89,18.0,18.0,super ideal,G,SI1,0.9,GIA,2996.0,3328.89
temperley,natural,round,Excellent,Excellent,None,5330.0,5922.22,18.0,18.0,super ideal,G,SI1,0.9,GIA,5330.0,5922.22
white lily,natural,round,Excellent,Excellent,None,4960.0,5511.11,17.0,18.0,super ideal,G,SI1,0.9,GIA,4960.0,5511.11
alice designs jewelry,natural,round,Excellent,Excellent,None,2973.0,2973.0,17.0,18.0,ideal,J,VS2,1.0,GIA,2973.0,2973.0
carnaby facets,natural,round,Excellent,Very Good,None,3419.0,3419.0,18.0,18.0,ideal,J,VS2,1.0,GIA,3419.0,3419.0
crown jewels,natural,round,Excellent,Excellent,Faint,2537.0,2537.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2537.0,2537.0
helene mitchell,natural,round,Excellent,Very Good,None,2575.0,2575.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2575.0,2575.0
isadora crafts,natural,round,Excellent,Excellent,Faint,2700.0,2700.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2700.0,2700.0
jane brear,natural,round,Excellent,Excellent,None,4983.0,4983.0,17.0,18.0,ideal,J,VS2,1.0,GIA,4983.0,4983.0
kiara gems,natural,round,Excellent,Excellent,Strong,2455.0,2455.0,17.0,18.0,ideal,J,VS2,1.0,GIA,2455.0,2455.0
le trésor,natural,round,Excellent,Excellent,None,2832.0,2832.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2832.0,2832.0
mayfair creations,natural,round,Excellent,Excellent,Faint,3184.0,3184.0,18.0,18.0,ideal,J,VS2,1.0,GIA,3184.0,3184.0
michelle kennedy,natural,round,Excellent,Excellent,Faint,5163.0,5163.0,17.0,18.0,ideal,J,VS2,1.0,GIA,5163.0,5163.0
naomi marques,natural,round,Excellent,Excellent,Faint,3261.0,3261.0,18.0,18.0,ideal,J,VS2,1.0,GIA,3261.0,3261.0
onyx avenue,natural,round,Excellent,Very Good,Faint,2769.0,2769.0,17.0,18.0,ideal,J,VS2,1.0,GIA,2769.0,2769.0
peak diamonds,natural,round,Excellent,Excellent,None,2780.0,2780.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2780.0,2780.0
phoenix crafts,natural,round,Excellent,Excellent,None,2973.0,2973.0,17.0,18.0,ideal,J,VS2,1.0,GIA,2973.0,2973.0
reverie diamonds,natural,round,Excellent,Very Good,Faint,2014.0,2014.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2014.0,2014.0
temperley,natural,round,Excellent,Excellent,Faint,4737.0,4737.0,18.0,18.0,ideal,J,VS2,1.0,GIA,4737.0,4737.0
v&c,natural,round,Excellent,Very Good,Medium,2278.0,2278.0,18.0,18.0,ideal,J,VS2,1.0,GIA,2278.0,2278.0
white lily,natural,round,Excellent,Excellent,None,4974.0,4974.0,17.0,18.0,ideal,J,VS2,1.0,GIA,4974.0,4974.0
zenith gems,natural,round,Very Good,Very Good,None,2980.0,2980.0,17.0,18.0,ideal,J,VS2,1.0,GIA,2980.0,2980.0
le trésor,natural,oval,Excellent,Excellent,None,15013.0,5981.27,14.0,15.0,super ideal,J,SI2,2.51,GIA,15013.0,5981.27
michelle kennedy,natural,oval,Very Good,Excellent,Faint,19077.0,7600.4,14.0,15.0,super ideal,J,SI2,2.51,GIA,19077.0,7600.4
tide diamonds,natural,oval,Excellent,Very Good,Faint,13786.0,5492.43,14.0,15.0,super ideal,J,SI2,2.51,GIA,13786.0,5492.43
white lily,natural,oval,Excellent,Excellent,Faint,17701.0,7052.19,14.0,15.0,super ideal,J,SI2,2.51,GIA,17701.0,7052.19
francesca,natural,round,Very Good,Very Good,Medium,718.0,1795.0,14.0,18.0,good,E,SI2,0.4,GIA,718.0,1795.0
jane brear,natural,round,Very Good,Good,None,961.0,2402.5,12.0,18.0,good,E,SI2,0.4,GIA,961.0,2402.5
michelle kennedy,natural,round,Excellent,Very Good,None,871.0,2177.5,14.0,18.0,good,E,SI2,0.4,GIA,871.0,2177.5
michelle's creations,natural,round,Excellent,Very Good,None,535.0,1337.5,13.0,18.0,good,E,SI2,0.4,GIA,535.0,1337.5
temperley,natural,round,Very Good,Very Good,None,787.0,1967.5,14.0,18.0,good,E,SI2,0.4,GIA,787.0,1967.5
white lily,natural,round,Very Good,Very Good,Medium,928.0,2320.0,13.0,18.0,good,E,SI2,0.4,GIA,928.0,2320.0
aurora light,natural,cushion,Excellent,Very Good,Faint,10206.0,6804.0,13.0,15.0,very good,D,SI1,1.5,GIA,10206.0,6804.0
emilia sterling,natural,cushion,Excellent,Very Good,None,7411.0,4940.67,13.0,15.0,very good,D,SI1,1.5,GIA,7411.0,4940.67
michelle kennedy,natural,cushion,Excellent,Excellent,Medium,9735.0,6490.0,14.0,15.0,very good,D,SI1,1.5,GIA,9735.0,6490.0
vaari’s workshop,natural,cushion,Excellent,Excellent,Faint,4620.0,3080.0,13.0,15.0,very good,D,SI1,1.5,GIA,4620.0,3080.0
white lily,natural,cushion,Excellent,Very Good,Strong,11503.0,7668.67,14.0,15.0,very good,D,SI1,1.5,GIA,11503.0,7668.67
aurora light,natural,oval,Excellent,Excellent,Medium,13481.0,6740.5,12.0,15.0,super ideal,G,SI2,2.0,GIA,13481.0,6740.5
temperley,natural,oval,Excellent,Excellent,Faint,18274.0,9137.0,14.0,15.0,super ideal,G,SI2,2.0,GIA,18274.0,9137.0
white lily,natural,oval,Excellent,Excellent,Medium,16946.0,8473.0,13.0,15.0,super ideal,G,SI2,2.0,GIA,16946.0,8473.0
epiphany diamonds,natural,marquise,Excellent,Very Good,Faint,862.0,1724.0,15.0,15.0,ideal,I,VS2,0.5,GIA,862.0,1724.0
jane brear,natural,marquise,Excellent,Very Good,Strong,1543.0,3086.0,15.0,15.0,ideal,I,VS2,0.5,GIA,1543.0,3086.0
rya diamonds,natural,marquise,Excellent,Very Good,None,901.0,1802.0,15.0,15.0,ideal,I,VS2,0.5,GIA,901.0,1802.0
white lily,natural,pear,Good,Good,None,5504.0,5396.08,11.0,15.0,very good,I,VS1,1.02,GIA,5504.0,5396.08
alice designs jewelry,natural,princess,Excellent,Excellent,None,2080.0,2311.11,15.0,15.0,ideal,I,VS1,0.9,GIA,2080.0,2311.11
aurora light,natural,princess,Very Good,Very Good,None,3130.0,3477.78,14.0,15.0,ideal,I,VS1,0.9,GIA,3130.0,3477.78
crown jewels,natural,princess,Excellent,Excellent,None,2367.0,2630.0,15.0,15.0,ideal,I,VS1,0.9,GIA,2367.0,2630.0
rya diamonds,natural,princess,Excellent,Very Good,None,2150.0,2388.89,15.0,15.0,ideal,I,VS1,0.9,GIA,2150.0,2388.89
vaari’s workshop,natural,princess,Excellent,Excellent,Faint,1667.0,1852.22,15.0,15.0,ideal,I,VS1,0.9,GIA,1667.0,1852.22
helene mitchell,natural,pear,Excellent,Very Good,Faint,1530.0,1530.0,14.0,15.0,very good,J,SI1,1.0,GIA,1530.0,1530.0
temperley,natural,pear,Very Good,Very Good,None,4758.0,4758.0,13.0,15.0,very good,J,SI1,1.0,GIA,4758.0,4758.0
ventura stones,natural,pear,Excellent,Very Good,Faint,2321.0,2321.0,12.0,15.0,very good,J,SI1,1.0,GIA,2321.0,2321.0
white lily,natural,pear,Very Good,Excellent,None,3678.0,3678.0,14.0,15.0,very good,J,SI1,1.0,GIA,3678.0,3678.0
crown jewels,natural,round,Excellent,Excellent,None,741.0,2245.45,18.0,18.0,ideal,G,IF,0.33,GIA,741.0,2245.45
emilia sterling,natural,round,Excellent,Excellent,None,670.0,2030.3,18.0,18.0,ideal,G,IF,0.33,GIA,670.0,2030.3
h & co.,natural,round,Excellent,Excellent,None,745.0,2257.58,18.0,18.0,ideal,G,IF,0.33,GIA,745.0,2257.58
helene mitchell,natural,round,Excellent,Very Good,None,710.0,2151.52,18.0,18.0,ideal,G,IF,0.33,GIA,710.0,2151.52
j. perrera,natural,round,Excellent,Excellent,None,699.0,2118.18,18.0,18.0,ideal,G,IF,0.33,GIA,699.0,2118.18
jane brear,natural,round,Excellent,Excellent,None,1355.0,4106.06,18.0,18.0,ideal,G,IF,0.33,GIA,1355.0,4106.06
kiara gems,natural,round,Excellent,Excellent,Medium,593.0,1796.97,18.0,18.0,ideal,G,IF,0.33,GIA,593.0,1796.97
liliane hans,natural,round,Excellent,Excellent,None,731.0,2215.15,18.0,18.0,ideal,G,IF,0.33,GIA,731.0,2215.15
michelle kennedy,natural,round,Excellent,Excellent,None,1233.0,3736.36,18.0,18.0,ideal,G,IF,0.33,GIA,1233.0,3736.36
naomi marques,natural,round,Excellent,Excellent,Faint,851.0,2578.79,18.0,18.0,ideal,G,IF,0.33,GIA,851.0,2578.79
sophia stones,natural,round,Excellent,Excellent,None,772.0,2339.39,18.0,18.0,ideal,G,IF,0.33,GIA,772.0,2339.39
temperley,natural,round,Excellent,Excellent,None,1355.0,4106.06,18.0,18.0,ideal,G,IF,0.33,GIA,1355.0,4106.06
white lily,natural,round,Excellent,Excellent,None,1355.0,4106.06,18.0,18.0,ideal,G,IF,0.33,GIA,1355.0,4106.06
helene mitchell,natural,marquise,Excellent,Very Good,None,350.0,1129.03,14.0,15.0,very good,E,SI2,0.31,GIA,350.0,1129.03
isabel ervin,natural,marquise,Very Good,Good,Medium,366.0,1180.65,13.0,15.0,very good,E,SI2,0.31,GIA,366.0,1180.65
temperley,natural,marquise,Very Good,Excellent,None,876.0,2825.81,13.0,15.0,very good,E,SI2,0.31,GIA,876.0,2825.81
white lily,natural,marquise,Excellent,Very Good,Faint,972.0,3135.48,14.0,15.0,very good,E,SI2,0.31,GIA,972.0,3135.48
belle diamonds,natural,round,Excellent,Excellent,Faint,4319.0,3788.6,18.0,18.0,super ideal,I,VVS2,1.14,GIA,4319.0,3788.6
mark & mason,natural,round,Excellent,Excellent,None,4769.0,4183.33,18.0,18.0,super ideal,I,VVS2,1.14,GIA,4769.0,4183.33
michelle kennedy,natural,round,Excellent,Excellent,None,7978.0,6998.25,18.0,18.0,super ideal,I,VVS2,1.14,GIA,7978.0,6998.25
temperley,natural,round,Excellent,Excellent,None,9202.0,8071.93,18.0,18.0,super ideal,I,VVS2,1.14,GIA,9202.0,8071.93
white lily,natural,round,Excellent,Excellent,None,8778.0,7700.0,18.0,18.0,super ideal,I,VVS2,1.14,GIA,8778.0,7700.0
alice designs jewelry,natural,oval,Excellent,Very Good,Faint,1572.0,2245.71,14.0,15.0,ideal,D,SI2,0.7,GIA,1572.0,2245.71
helene mitchell,natural,oval,Excellent,Excellent,None,1637.0,2338.57,14.0,15.0,ideal,D,SI2,0.7,GIA,1637.0,2338.57
jane brear,natural,oval,Excellent,Very Good,None,3117.0,4452.86,14.0,15.0,ideal,D,SI2,0.7,GIA,3117.0,4452.86
michelle kennedy,natural,oval,Excellent,Very Good,Medium,2755.0,3935.71,14.0,15.0,ideal,D,SI2,0.7,GIA,2755.0,3935.71
temperley,natural,oval,Excellent,Excellent,None,2918.0,4168.57,14.0,15.0,ideal,D,SI2,0.7,GIA,2918.0,4168.57
white lily,natural,oval,Excellent,Very Good,None,2737.0,3910.0,14.0,15.0,ideal,D,SI2,0.7,GIA,2737.0,3910.0
crown jewels,natural,round,Excellent,Excellent,None,504.0,1866.67,18.0,18.0,super ideal,E,VS1,0.27,GIA,504.0,1866.67
